Company Name,Symbol,Headline,Publish Date,Sentiment
Britannia Industries Ltd.,BRITANNIA,[Removed],2024-10-25,Neutral
Britannia Industries Ltd.,BRITANNIA,"Hot stocks: Brokerage view on Aarti Industries, Britannia, LIC and Hindalco",2024-11-12,Negative
Britannia Industries Ltd.,BRITANNIA,"'Gone too soon': British supermodel dies, aged 46",2024-11-08,Negative
Britannia Industries Ltd.,BRITANNIA,Britannia’s profit drops 9% due to weak demand,2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,Forbes Travel Guide’s 25 Most Anticipated Hotel Openings Of 2025,2024-11-17,Neutral
Britannia Industries Ltd.,BRITANNIA,The Ultimate Guide To The Las Vegas Grand Prix,2024-10-26,Neutral
Britannia Industries Ltd.,BRITANNIA,From Beans on Toast to Tavern Food: Why UK Food Will Always Be a Scapegoat to the US Internet,2024-11-06,Positive
Britannia Industries Ltd.,BRITANNIA,"2 teens, man charged in armed Mississauga jewelry store robbery",2024-10-30,Neutral
Britannia Industries Ltd.,BRITANNIA,New Arrest in Cold Case Killing Is Historic First for Police Department,2024-11-21,Neutral
Britannia Industries Ltd.,BRITANNIA,Jubilant FoodWorks outpacing QSR sector as market share gains driving stock surge: Abneesh Roy,2024-11-12,Negative
Britannia Industries Ltd.,BRITANNIA,Kolkata bread price hike: Major brands to increase costs amid rising raw material prices,2024-11-10,Negative
Britannia Industries Ltd.,BRITANNIA,"Market plunges midday: Adani stocks drag, select sectors show resilience",2024-11-21,Neutral
Britannia Industries Ltd.,BRITANNIA,Here Cast & Character Guide: Who Stars Alongside Tom Hanks & Robin Wright,2024-10-29,Neutral
Britannia Industries Ltd.,BRITANNIA,Olympic park planning powers go to four councils,2024-10-28,Positive
Britannia Industries Ltd.,BRITANNIA,"Share Markets Highlights November 21, 2024: Adani Group stocks nosedive; Sensex, Nifty trade lower as volatility persists",2024-11-21,Neutral
Britannia Industries Ltd.,BRITANNIA,"Britannia Industries Q2 Results: PAT falls 10% YoY to Rs 531 crore, revenue up 5%",2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,FMCG growth slows as high rentals & lower wage hikes weigh on U=urban demand: Britannia,2024-11-12,Negative
Britannia Industries Ltd.,BRITANNIA,Brendan Carr Named King Of Making The Internet And TV Be Nice To Donald Trump,2024-11-19,Neutral
Britannia Industries Ltd.,BRITANNIA,Qatar Airways flights from several European cities to exotic Seychelles from €544,2024-10-30,Neutral
Britannia Industries Ltd.,BRITANNIA,Muted demand dents Britannia Industries consolidated Q2 PAT to ₹531 crore,2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,The Complete Guide To The 2024 Formula 1 Las Vegas Grand Prix,2024-11-21,Neutral
Britannia Industries Ltd.,BRITANNIA,"PAG to acquire Manjushree Technopack for ₹8,400 crore",2024-11-22,Neutral
Britannia Industries Ltd.,BRITANNIA,Stock market update: Fertilisers stocks up as market falls,2024-11-14,Neutral
Britannia Industries Ltd.,BRITANNIA,"Who was Macrinus, Rome’s North African emperor?",2024-11-20,Neutral
Britannia Industries Ltd.,BRITANNIA,‘The Last Amityville Movie’ Is a Surprisingly Good Dose of Meta Found Footage [The Amityville IP],2024-11-01,Neutral
Britannia Industries Ltd.,BRITANNIA,Housing prices keeping consumers away from biscuits? Britannia's Berry flags a concern for FMCG sales,2024-11-12,Negative
Britannia Industries Ltd.,BRITANNIA,Stock market update: FMCG stocks up as market falls,2024-10-31,Negative
Britannia Industries Ltd.,BRITANNIA,City Chic Meets Retro Romance,2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,"Brokerages tweak model portfolios on lackluster Q2 earnings, list top stocks to buy",2024-11-20,Neutral
Britannia Industries Ltd.,BRITANNIA,Editors’ picks – November 2024,2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,Indian markets slump for fifth straight session; IndusInd Bank tanks 19%,2024-10-25,Neutral
Britannia Industries Ltd.,BRITANNIA,"Keep Swiggy on your radar, but Zomato a safer bet right now: Dipan Mehta",2024-11-13,Neutral
Britannia Industries Ltd.,BRITANNIA,India's AI moment: ET Conversations with Jensen Haung,2024-11-06,Positive
Britannia Industries Ltd.,BRITANNIA,King Charles & Prince William’s duchies charge rent from public services & prisons,2024-11-04,Positive
Britannia Industries Ltd.,BRITANNIA,Bad Sisters Season 2 Cast: Meet the New Characters,2024-11-13,Neutral
Britannia Industries Ltd.,BRITANNIA,Frooti maker faces 12% revenue drop amidst tax hike challenges,2024-11-20,Neutral
Britannia Industries Ltd.,BRITANNIA,"Q2 results: ONGC, Hyundai Motor, Glenmark Pharma, Grasim Industries among companies to declare earnings next week",2024-11-10,Negative
Britannia Industries Ltd.,BRITANNIA,Residents hit out at 'information vacuum' over hotel used for asylum seekers - as migrants tell of traumatic journeys,2024-11-08,Negative
Britannia Industries Ltd.,BRITANNIA,"BSE, NSE end flat after volatile session; Asian Paints tanks 8% post earnings",2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,"Rural India’s FMCG basket expands as digital push, income growth reshape spending: Kantar-GroupM Rural Barometer 2024",2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,10 Delhi Spots That Saw Most Road Accidents In 2023,2024-10-31,Negative
Britannia Industries Ltd.,BRITANNIA,"Model Georgina Cooper, the Face of Cool Britannia, Dies at 46",2024-11-08,Negative
Britannia Industries Ltd.,BRITANNIA,Market opens lower as China stimulus disappoints; Asian Paints slumps 8%,2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,"Stock Market Live Updates: Sensex, Nifty trade flat amid mixed global cues; analysts eye fund flow as Q2 earnings season ends",2024-11-12,Negative
Britannia Industries Ltd.,BRITANNIA,"Sensex resumes fall after one day break, Nifty below 23,350; Adani stocks bleed",2024-11-21,Neutral
Britannia Industries Ltd.,BRITANNIA,Cruel Britannia: After Frankenstein,2024-11-19,Neutral
Britannia Industries Ltd.,BRITANNIA,"Mid-day updates: Markets deepen losses as metals, auto stocks drag; Sensex down nearly 500 points",2024-11-13,Neutral
Britannia Industries Ltd.,BRITANNIA,Mr Beast's Feastables and Logan Paul's Prime will find India a tough market to crack,2024-11-10,Negative
Britannia Industries Ltd.,BRITANNIA,PAG to acquire Advent-owned Manjushree Technopack,2024-11-22,Neutral
Britannia Industries Ltd.,BRITANNIA,"Hindalco, Ramco Cements, Sagility India Share Price Highlights November 12, 2024: Ramco Cements stock closes 5% higher, Sagility stock declines 6% on day one of listing",2024-11-12,Negative
Britannia Industries Ltd.,BRITANNIA,"Nifty Prediction today – Nov 14, 2024: Rally may not sustain, go short on a rise",2024-11-14,Neutral
Britannia Industries Ltd.,BRITANNIA,Georgina Cooper cause of death: british supermodel dies at 46 after sudden illness in Greece,2024-11-09,Negative
Britannia Industries Ltd.,BRITANNIA,Cruel Britannia Review: The Only Monster Here Is Shame,2024-11-23,Neutral
Britannia Industries Ltd.,BRITANNIA,"Edible oil, tea, coffee, soap to see higher prices this quarter",2024-10-26,Neutral
Britannia Industries Ltd.,BRITANNIA,"Nowhere to hide, keep your powder dry and sit on the sidelines till Trump takes office: Andrew Holland",2024-11-13,Neutral
Britannia Industries Ltd.,BRITANNIA,Expect increased volatility but not a deep correction; FIIs to be back in January: Sunil Subramaniam,2024-11-13,Neutral
Britannia Industries Ltd.,BRITANNIA,"Markets tank on inflation worries, FII selling; Sensex drops 984 points",2024-11-13,Neutral
Britannia Industries Ltd.,BRITANNIA,"Sensex, Nifty rebound after Adani shock; HDFC Life, SBI lead gains",2024-11-22,Neutral
Britannia Industries Ltd.,BRITANNIA,HUL worries trigger selloff in FMCG companies,2024-10-25,Neutral
Britannia Industries Ltd.,BRITANNIA,"PAG to acquire Manjushree Technopack for ₹8,400 crore",2024-11-22,Neutral
Britannia Industries Ltd.,BRITANNIA,Largest UK North Sea Oil Producer Raises Output Guidance,2024-11-07,Negative
Britannia Industries Ltd.,BRITANNIA,The 2024 Top 25 Historic Hotels Worldwide® Afternoon Tea Experiences List Is Announced,2024-10-25,Neutral
Britannia Industries Ltd.,BRITANNIA,"Stocks that will see action today: November 19, 2024",2024-11-19,Neutral
Britannia Industries Ltd.,BRITANNIA,"After a flat open, Sensex and Nifty tumble into red",2024-10-29,Neutral
Britannia Industries Ltd.,BRITANNIA,"Share Market Highlights November 11, 2024: Sensex, Nifty close flat amid unabated foreign fund outflows, muted earnings",2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,"IndusInd Bank Share Price Highlights October 25, 2024: IndusInd shares crash 19% post Q2 results",2024-10-25,Neutral
Britannia Industries Ltd.,BRITANNIA,"Loaded: Lads, Mags and Mayhem review – How ‘drunken louts’ cracked the 90s lads’ mag market",2024-11-20,Neutral
Britannia Industries Ltd.,BRITANNIA,"Markets reverse early losses, Power Grid leads gains while Asian Paints tumbles",2024-11-11,Neutral
Britannia Industries Ltd.,BRITANNIA,"Stock Market Highlights 30 October 2024: Sensex closes 426 points lower at 79,942, Nifty declines to 24,340; sustained FII selling hits sentiment",2024-10-30,Neutral
Britannia Industries Ltd.,BRITANNIA,Azure Power: Who are the key people now in the company central to $250 mn 'bribery' case against Adani,2024-11-22,Neutral
Britannia Industries Ltd.,BRITANNIA,"Closing Bell: Sensex closes 80,369.03, Nifty up by 0.52% at 127.70. Top gainers SBI, BEL",2024-10-29,Neutral
Britannia Industries Ltd.,BRITANNIA,[Removed],2024-11-19,Neutral
Cipla Ltd.,CIPLA,"Cipla Q2 results preview: 3-6% revenue uptick seen, net profit may rise by up to 5.7%",2024-10-28,Negative
Cipla Ltd.,CIPLA,Cipla eyes rebound in ‘One India’ business despite slow seasonal growth,2024-11-05,Negative
Cipla Ltd.,CIPLA,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-11-11,Negative
Cipla Ltd.,CIPLA,"Q2 results today: Maruti, Adani Enterprises among 139 companies to announce earnings on Tuesday",2024-10-29,Positive
Cipla Ltd.,CIPLA,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-10-29,Positive
Cipla Ltd.,CIPLA,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,2024-10-30,Neutral
Cipla Ltd.,CIPLA,Stock market update: Stocks that hit 52-week lows on NSE,2024-10-30,Neutral
Cipla Ltd.,CIPLA,Brokerage firm lowers Cipla stock PT despite EBITDA beat,2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Cipla, Voltas among 5 stocks with short buildup",2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Cipla Q2 hit by seasonal chill, but investors need not worry",2024-10-29,Positive
Cipla Ltd.,CIPLA,"Cipla stock treads water with growth challenges in India and US, says CLSA",2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Cipla stock a long-term buy on solid pipeline, despite short-term pressures—JPMorgan",2024-10-30,Neutral
Cipla Ltd.,CIPLA,Cipla Q2 Results Live: Profit Rises by 15.18% YoY,2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Gainers & Losers: Cipla, Voltas among 6 stocks that hogged limelight today",2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Cipla Q2 Results: PAT rises 15% YoY to Rs 1,303 crore, beats estimates",2024-10-29,Positive
Cipla Ltd.,CIPLA,"Q2 results: Bharti Airtel, Maruti Suzuki, Suzlon Energy, L&T among companies to declare earnings next week",2024-10-27,Negative
Cipla Ltd.,CIPLA,Cipla shares zoom nearly 10% as USFDA classifies Goa facility for voluntary action,2024-10-31,Positive
Cipla Ltd.,CIPLA,"Big movers on D-Street: What should investors do with Maruti Suzuki, Adani Ports and Cipla?",2024-10-30,Neutral
Cipla Ltd.,CIPLA,Buy IT stocks on dips; not big on pharma but like specific stocks: Chakri Lokapriya,2024-11-01,Positive
Cipla Ltd.,CIPLA,Sensex Today | Stock Market LIVE Updates: GIFT Nifty signals a positive start; Asian shares trade higher,2024-10-29,Positive
Cipla Ltd.,CIPLA,"Cipla’s Kamil Hamied back on board; Q2 net profit rises 15% to ₹1,303 crore",2024-10-29,Positive
Cipla Ltd.,CIPLA,"Alvotech Meeting Investors and Presenting at the Jefferies 2024 London Healthcare Conference on November 19–20, 2024",2024-10-25,Negative
Cipla Ltd.,CIPLA,Home remedy: Indian pharma bets on domestic brands to combat US generics slowdown,2024-11-08,Negative
Cipla Ltd.,CIPLA,"Alvotech Meeting Investors and Presenting at the Jefferies 2024 London Healthcare Conference on November 19–20, 2024",2024-10-25,Negative
Cipla Ltd.,CIPLA,Stock market update: Nifty Pharma index 0.85% in a weak market,2024-10-31,Positive
Cipla Ltd.,CIPLA,Lupin aims to be part of ‘first wave of generics’ on GLP-1 products: Nilesh Gupta,2024-11-08,Negative
Cipla Ltd.,CIPLA,Stock market update: Stocks that hit 52-week lows on NSE,2024-11-11,Negative
Cipla Ltd.,CIPLA,"Pulmatrix, Inc. Announces Third Quarter 2024 Financial Results and Strategic Corporate Moves",2024-11-12,Neutral
Cipla Ltd.,CIPLA,Stock market update: Power stocks up as market falls,2024-10-31,Positive
Cipla Ltd.,CIPLA,Stock market update: FMCG stocks up as market falls,2024-10-31,Positive
Cipla Ltd.,CIPLA,"Markets rebound after 7-day slide; Nifty reclaims 23,600 mark",2024-11-19,Positive
Cipla Ltd.,CIPLA,"Hot stocks: Brokerage view on Marico, Maruti, CONCOR and Cipla",2024-10-30,Neutral
Cipla Ltd.,CIPLA,Cox & Kings appoints Ramalingam Subramanian as President,2024-11-19,Positive
Cipla Ltd.,CIPLA,"Cipla posts record EBITDA margin, revenue growth slows in key India market, shares in focus",2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Cipla Q2 hit by seasonal chill, but investors need not worry",2024-10-29,Positive
Cipla Ltd.,CIPLA,"Cummins India, Cipla among 5 stocks with short buildup",2024-11-11,Negative
Cipla Ltd.,CIPLA,Indian stock markets open lower as tech rally in US fails to lift sentiment,2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Cipla stock in focus after Q2 PAT beats estimates. Should you buy, sell or hold?",2024-10-30,Neutral
Cipla Ltd.,CIPLA,Cipla stock rises nearly 2% after USFDA grants VAI status to Goa plant,2024-11-04,Neutral
Cipla Ltd.,CIPLA,Minority investors show less dissent as cos hear them out,2024-11-15,Neutral
Cipla Ltd.,CIPLA,Cox & Kings appoints Ramalingam Subramanian as president,2024-11-19,Positive
Cipla Ltd.,CIPLA,"Stocks in news: Grasim, Hero MotoCorp, Cipla, Varun Beverages, Vodafone Idea",2024-11-14,Neutral
Cipla Ltd.,CIPLA,Is it time to buy FMCG stocks? Anshul Saigal answers,2024-10-31,Positive
Cipla Ltd.,CIPLA,"ET Market Watch: Sensex down over 500 pts ahead of Diwali, Nifty at 24,205",2024-10-31,Positive
Cipla Ltd.,CIPLA,"BSE, NSE end flat after volatile session; Asian Paints tanks 8% post earnings",2024-11-11,Negative
Cipla Ltd.,CIPLA,"Q2 results this week: Airtel, Maruti Suzuki, L&T among 392 companies to announce earnings",2024-10-27,Negative
Cipla Ltd.,CIPLA,Pre-market action: Here's the trade setup for today's session,2024-10-29,Positive
Cipla Ltd.,CIPLA,Nifty logs worst month since Covid; major shocks unlikely,2024-11-01,Positive
Cipla Ltd.,CIPLA,"Global pharma licensing agreements see a slow-down, says report",2024-11-21,Neutral
Cipla Ltd.,CIPLA,"Stocks in news: Maruti, Adani Enterprises, Adani Ports, Airtel, Tata Power, HDFC Bank",2024-10-29,Positive
Cipla Ltd.,CIPLA,"The companies, bizmen Rahul Gandhi calls ‘play-fair’ Indian businesses",2024-11-06,Positive
Cipla Ltd.,CIPLA,Antifungal Drugs Market Projected to Reach USD 19.16 Billion by 2030 Amid Rising Incidence of Fungal Infections - Global Research 2024,2024-11-01,Positive
Cipla Ltd.,CIPLA,"2024 Research Report | Contraceptive Drugs Market Poised for Expansion, Predicted to Reach USD 12.47 Billion by 2030",2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Over-the-Counter Drugs Market Projected to Reach USD 213.08 Billion by 2030, Exhibiting a CAGR of 5.93% - Global 2024 Report",2024-11-01,Positive
Cipla Ltd.,CIPLA,"Antiviral Drugs Market Poised for Growth with Impressive CAGR until 2030, Driven by Rising Disease Prevalence and Treatment Advances",2024-11-01,Positive
Cipla Ltd.,CIPLA,Stock market update: Nifty Pharma index 0.49% in a weak market,2024-11-18,Neutral
Cipla Ltd.,CIPLA,Global Antacids Market to Cross ~USD 9 Billion Mark by 2030 | DelveInsight,2024-11-21,Neutral
Cipla Ltd.,CIPLA,"PE Fund Multiples looks to sell HR Co PeopleStrong at Rs 1,500 crore valuation",2024-10-28,Negative
Cipla Ltd.,CIPLA,Stock market update: Power stocks down as market falls,2024-11-18,Neutral
Cipla Ltd.,CIPLA,Stock market update: Fertilisers stocks down as market falls,2024-11-18,Neutral
Cipla Ltd.,CIPLA,Ahead of Market: 10 things that will decide stock action on Friday,2024-10-31,Positive
Cipla Ltd.,CIPLA,Stock market update: FMCG stocks down as market falls,2024-11-18,Neutral
Cipla Ltd.,CIPLA,"Markets deepen losses at midday, Sensex tanks over 1,200 points amid global concerns",2024-11-04,Neutral
Cipla Ltd.,CIPLA,"Sensex soars past 80,000, IT stocks lead rally",2024-11-06,Positive
Cipla Ltd.,CIPLA,Stock market update: Fertilisers stocks up as market falls,2024-10-29,Positive
Cipla Ltd.,CIPLA,"Markets pare early losses; Adani Enterprises, auto stocks lead gains",2024-10-30,Neutral
Cipla Ltd.,CIPLA,Top startup and tech stories this week,2024-10-26,Negative
Cipla Ltd.,CIPLA,Markets set for positive start amid mixed global trends,2024-10-28,Negative
Cipla Ltd.,CIPLA,Rosacea Treatment Market to Surpass Valuation of USD 3.16 Billion by 2031 | SkyQuest Technology,2024-11-22,Neutral
Cipla Ltd.,CIPLA,"Tech stocks drag markets lower; Cipla, L&T buck trend",2024-10-31,Positive
Cipla Ltd.,CIPLA,"Heparin Calcium Market Achieves 1,999.99 Million USD Valuation, With a Projected CAGR of 3.4% by 2032 | PMR",2024-11-19,Positive
Cipla Ltd.,CIPLA,Active Pharmaceutical Ingredients (API) Global Market Research 2024: Biologics and Personalized Therapies Drive Growth in Large Molecule API Segment Through 2030,2024-11-19,Positive
Cipla Ltd.,CIPLA,hBits launches new asset with around ₹55 crore investment opportunity,2024-11-18,Neutral
Cipla Ltd.,CIPLA,"Closing Bell: Sensex closes 80,369.03, Nifty up by 0.52% at 127.70. Top gainers SBI, BEL",2024-10-29,Positive
Cipla Ltd.,CIPLA,"Stocks that will see action today: November 21, 2024",2024-11-21,Neutral
Cipla Ltd.,CIPLA,Markets extend losses for seventh day; IT stocks lead decline,2024-11-18,Neutral
Cipla Ltd.,CIPLA,Markets extend losses for seventh day; IT stocks lead decline,2024-11-18,Neutral
Cipla Ltd.,CIPLA,Market opens lower as China stimulus disappoints; Asian Paints slumps 8%,2024-11-11,Negative
Cipla Ltd.,CIPLA,"Sensex, Nifty declines amid continued FII selling and weak global cues",2024-10-31,Positive
Cipla Ltd.,CIPLA,"Sensex, Nifty plunge over 1% as FII outflows, US election jitters weigh",2024-11-04,Neutral
Cipla Ltd.,CIPLA,"I'm not anti-business, I'm anti-monopoly: Rahul Gandhi",2024-11-07,Negative
Cipla Ltd.,CIPLA,"$6.1 Bn Dietary Supplement Testing Services Global Market Opportunities and Strategies to 2033: Contaminant Testing Platforms, Adulteration Panel Analysis, AI-Driven Platforms for Improved Testing",2024-11-22,Neutral
Cipla Ltd.,CIPLA,"Generic Injectables Market Research Report 2024: Global Market to Reach $2.6.8 Billion by 2030, Fueled by Increased Focus on Biologics and Biosimilar Injectable Products",2024-11-18,Neutral
Cipla Ltd.,CIPLA,"Stock Market Live Updates November 18, 2024: Sensex, Nifty likely to bounce back before extending losses",2024-11-18,Neutral
Cipla Ltd.,CIPLA,Tatas to enter red-hot quick commerce space with ‘Neu Flash’,2024-10-28,Negative
Cipla Ltd.,CIPLA,Lupin aims to be part of ‘first wave of generics’ on GLP-1 products: Nilesh Gupta,2024-11-08,Negative
Cipla Ltd.,CIPLA,"Markets reverse early losses, Power Grid leads gains while Asian Paints tumbles",2024-11-11,Negative
Cipla Ltd.,CIPLA,"Stock Market Highlights 30 October 2024: Sensex closes 426 points lower at 79,942, Nifty declines to 24,340; sustained FII selling hits sentiment",2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Share Market Highlights: Sensex, Nifty mark worst drop in over a month amid US election jitters",2024-11-04,Neutral
Cipla Ltd.,CIPLA,"Asian Paints Share Price Highlights November 11, 2024: Asian Paints stock closes 8% lower post Q2 results",2024-11-11,Negative
Cipla Ltd.,CIPLA,"Share Market Highlights 18th November 2024: Sensex closes at 77,339.01, Nifty 50 down 0.34% to 23,453.80",2024-11-18,Neutral
Cipla Ltd.,CIPLA,"Share Market Highlights November 11, 2024: Sensex, Nifty close flat amid unabated foreign fund outflows, muted earnings",2024-11-11,Negative
Cipla Ltd.,CIPLA,"Stocks that will see action today: October 29, 2024",2024-10-29,Positive
Cipla Ltd.,CIPLA,"Sensex, Nifty fall nearly 1% on US election jitters, FII selling pressure",2024-11-04,Neutral
Cipla Ltd.,CIPLA,"Sensex, Nifty end lower as IT stocks lead market decline",2024-10-31,Positive
Cipla Ltd.,CIPLA,"Sensex, Nifty weighed down by selling in banking, financial stocks, weak global trends",2024-10-30,Neutral
Cipla Ltd.,CIPLA,"Stock Market Live Updates: Stock to buy today: J.B. Chemicals and Pharmaceuticals (₹1,961.80): BUY",2024-11-04,Neutral
Cipla Ltd.,CIPLA,"Share Market Highlights 29 October 2024: Sensex closes 80,369.03, Nifty rises by 0.52%. Top gainers SBI, ICIC Bank",2024-10-29,Positive
Cipla Ltd.,CIPLA,"Share Market Highlights November 5, 2024: Sensex surges 694 pts, Nifty settles above 24,200; metal, bank stocks shine",2024-11-05,Negative
Cipla Ltd.,CIPLA,"Share Market Highlights 19th November 2024: Sensex closes below 78,000 mark at 77,578.38, Nifty 50 closes at 23,518.50",2024-11-19,Positive
Coal India Ltd.,COALINDIA,"Share Market Highlights October 25, 2024: Sensex plunges 663 pts, Nifty settles below 24,200; Indusind Bank sinks 19%",2024-10-25,Neutral
Eicher Motors Ltd.,EICHERMOT,Royal Enfield launches a whole new electric brand alongside its first EV,2024-11-04,Neutral
Eicher Motors Ltd.,EICHERMOT,Why banking & real Estate are Rahul Shah’s top bets amid market correction,2024-10-29,Neutral
Eicher Motors Ltd.,EICHERMOT,Stock market update: Stocks that hit 52-week lows on NSE,2024-11-13,Neutral
Eicher Motors Ltd.,EICHERMOT,"ICICI Bank, Eicher Motors among 5 stocks with short covering",2024-11-06,Negative
Eicher Motors Ltd.,EICHERMOT,"Eicher Motors, HUL among 5 stocks with long unwinding",2024-11-21,Neutral
Eicher Motors Ltd.,EICHERMOT,"Market Wrap: Sensex falls over 100 points, Nifty settles below 23,550 as FII outflows weigh",2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,"Stocks in news: Vodafone Idea, Eicher Motors, BSE, Nykaa, PNB Housing",2024-11-13,Neutral
Eicher Motors Ltd.,EICHERMOT,"Gainers & Losers: Eicher Motors, Jio Financial among 6 stocks in action on Thursday",2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,"Jio Financial, Zomato may enter Nifty 50; BPCL, Eicher likely to exit: Report",2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,Hot Stocks: Brokerage sees 18-20% in Paytm & Eicher Motors; Investec sees over 50% upside in Adani Energy,2024-11-21,Neutral
Eicher Motors Ltd.,EICHERMOT,"Zomato, Jio Financial could join Nifty, says JM Financial",2024-11-15,Positive
Eicher Motors Ltd.,EICHERMOT,"Q2 results today: Vodafone Idea, Eicher Motors among 650 companies to announce earnings on Wednesday",2024-11-13,Neutral
Eicher Motors Ltd.,EICHERMOT,"Markets turn red after flat opening, IT stocks buck trend",2024-11-08,Negative
Eicher Motors Ltd.,EICHERMOT,"Closing Bell: Sensex closes 80,369.03, Nifty up by 0.52% at 127.70. Top gainers SBI, BEL",2024-10-29,Neutral
Eicher Motors Ltd.,EICHERMOT,"Eicher Motors Q2 Results: Standalone PAT rises 8% YoY to Rs 1,010 crore, revenue up 7%",2024-11-13,Neutral
Eicher Motors Ltd.,EICHERMOT,"VECV sales down 5 pc at 7,112 units in Oct",2024-11-01,Positive
Eicher Motors Ltd.,EICHERMOT,Stock market update: Fertilisers stocks up as market falls,2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,"Sell Eicher Motors, target price Rs 4,000: Motilal Oswal Financial Services",2024-11-19,Positive
Eicher Motors Ltd.,EICHERMOT,"Eicher Motors’ Royal Enfield bike sales rise 31% to 1,10,574 units in Oct",2024-11-01,Positive
Eicher Motors Ltd.,EICHERMOT,Eicher Motors shares rise over 8% post earnings announcement,2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,6.2 lakh applications received for Prime Minister Internship Scheme,2024-11-18,Negative
Eicher Motors Ltd.,EICHERMOT,"Sensex and Nifty climb, Banking stocks lead the surge; Maruti, Tata Motors slip",2024-10-29,Neutral
Eicher Motors Ltd.,EICHERMOT,"Nifty could reach 30,000 when FIIs return, says Raamdeo Agrawal",2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,"Stocks in news: Grasim, Hero MotoCorp, Cipla, Varun Beverages, Vodafone Idea",2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,"Royal Enfield bike sales up 31 pc at 1,10,574 units in Oct",2024-11-01,Positive
Eicher Motors Ltd.,EICHERMOT,"Chennai, Bengaluru have most internship offers under PM scheme; graduates preferred",2024-10-28,Neutral
Eicher Motors Ltd.,EICHERMOT,AB Volvo (publ) (OTCMKTS:VLVLY) Receives Consensus Rating of “Moderate Buy” from Analysts,2024-11-16,Positive
Eicher Motors Ltd.,EICHERMOT,"Sensex dips 200 pts, Nifty below 23,500 as slow earnings and FPI outflows weigh on investor mood",2024-11-18,Negative
Eicher Motors Ltd.,EICHERMOT,"Prime Minister Internship Scheme: Youth Registration Deadline Extended to November 15, Says MCA",2024-11-13,Neutral
Eicher Motors Ltd.,EICHERMOT,PM Modi to unveil landmark Internship scheme on December 2,2024-11-23,Neutral
Eicher Motors Ltd.,EICHERMOT,"Last call for youth: Prime Minister Internship Scheme registration ends Nov 10, says MCA",2024-11-04,Neutral
Eicher Motors Ltd.,EICHERMOT,"Energy, automotive, banking sectors offer most of internships under PM scheme",2024-11-03,Positive
Eicher Motors Ltd.,EICHERMOT,Disordered proteins interact with the chemical environment to tune their protective function during drying,2024-11-19,Positive
Eicher Motors Ltd.,EICHERMOT,AB Volvo (publ) (OTCMKTS:VLVLY) Lifted to “Neutral” at UBS Group,2024-10-28,Neutral
Eicher Motors Ltd.,EICHERMOT,"India not a 'top priority' market for Enfield's first electric motorcycle, Flying Flea C6",2024-11-05,Neutral
Eicher Motors Ltd.,EICHERMOT,"ET Market Watch: Sensex falls for 3rd day, Nifty below 23,550",2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,December rate cut could spark market revival: Chakri Lokapriya,2024-11-18,Negative
Eicher Motors Ltd.,EICHERMOT,Ahead of Market: 10 things that will decide D-Street action on Monday,2024-11-17,Positive
Eicher Motors Ltd.,EICHERMOT,"Brokerages tweak model portfolios on lackluster Q2 earnings, list top stocks to buy",2024-11-20,Positive
Eicher Motors Ltd.,EICHERMOT,Why Deepak Shenoy continues to be bullish on M&M,2024-11-05,Neutral
Eicher Motors Ltd.,EICHERMOT,"Mid-day updates: Markets deepen losses as metals, auto stocks drag; Sensex down nearly 500 points",2024-11-13,Neutral
Eicher Motors Ltd.,EICHERMOT,"Sensex, Nifty trade lower as FMCG stocks drag; auto shines",2024-11-14,Positive
Eicher Motors Ltd.,EICHERMOT,Update the CV: What commercial vehicle makers are doing to attract the reluctant millennial driver,2024-11-02,Positive
Eicher Motors Ltd.,EICHERMOT,Stock market update: Sugar stocks up as market rises,2024-11-19,Positive
